W (4036) main: 2,1016, us,,1016,972,1054,2046,1599,1742,5253,4141,4437,1020,969,1013,1844,1471,1181,5374,3521,3683
W (18037) main: 2,132, us,,,,,,,,,,,,,,,,,,,
W (18037) main: 1,120, us,,,,,,,,,,,,,,,,,,,
W (18037) main: 0,460, us,,,,,,,,,,,,,,,,,,,
W (19037) main: 2,131, us,,,,,,,,,,,,,,,,,,,
W (19037) main: 1,121, us,,,,,,,,,,,,,,,,,,,
W (19037) main: 0,460, us,,,,,,,,,,,,,,,,,,,
W (20037) main: 2,659, us,,,,,,,,,,,,,,,,,,,
W (20037) main: 0,860, us,,,,,,,,,,,,,,,,,,,
W (20037) main: 1,121, us,,,,,,,,,,,,,,,,,,,
W (4061) main: 2,1844, us,,,,,,,,,,,,,,,,,,,
W (4061) main: 0,1898, us,,,,,,,,,,,,,,,,,,,
W (4061) main: 1,1149, us,,,,,,,,,,,,,,,,,,,
W (5061) main: 2,1148, us,,,,,,,,,,,,,,,,,,,
W (5061) main: 0,1464, us,,,,,,,,,,,,,,,,,,,
W (5061) main: 1,1145, us,,,,,,,,,,,,,,,,,,,
W (6061) main: 2,1163, us,,,,,,,,,,,,,,,,,,,
W (6061) main: 0,1469, us,,,,,,,,,,,,,,,,,,,
W (6061) main: 1,1130, us,,,,,,,,,,,,,,,,,,,
W (7061) main: 2,1144, us,,,,,,,,,,,,,,,,,,,
W (7061) main: 0,1433, us,,,,,,,,,,,,,,,,,,,
W (7061) main: 1,1132, us,,,,,,,,,,,,,,,,,,,
W (8061) main: 0,1490, us,,,,,,,,,,,,,,,,,,,
W (8061) main: 1,1281, us,,,,,,,,,,,,,,,,,,,
W (8061) main: 2,6153, us,,,,,,,,,,,,,,,,,,,
W (9061) main: 2,1326, us,,,,,,,,,,,,,,,,,,,
W (9061) main: 0,1573, us,,,,,,,,,,,,,,,,,,,
W (9061) main: 1,1149, us,,,,,,,,,,,,,,,,,,,
W (10061) main: 2,1163, us,,,,,,,,,,,,,,,,,,,
W (10061) main: 0,1466, us,,,,,,,,,,,,,,,,,,,
W (10061) main: 1,1141, us,,,,,,,,,,,,,,,,,,,
W (11061) main: 2,1153, us,,,,,,,,,,,,,,,,,,,
W (11061) main: 0,1444, us,,,,,,,,,,,,,,,,,,,
W (11061) main: 1,1130, us,,,,,,,,,,,,,,,,,,,
W (12061) main: 2,1148, us,,,,,,,,,,,,,,,,,,,
W (12061) main: 0,1437, us,,,,,,,,,,,,,,,,,,,
W (12061) main: 1,1139, us,,,,,,,,,,,,,,,,,,,
W (13061) main: 2,1150, us,,,,,,,,,,,,,,,,,,,
W (13061) main: 0,1437, us,,,,,,,,,,,,,,,,,,,
W (13061) main: 1,1136, us,,,,,,,,,,,,,,,,,,,
W (14061) main: 2,1151, us,,,,,,,,,,,,,,,,,,,
W (14061) main: 0,1443, us,,,,,,,,,,,,,,,,,,,
W (14061) main: 1,1128, us,,,,,,,,,,,,,,,,,,,
W (15061) main: 2,1145, us,,,,,,,,,,,,,,,,,,,
W (15061) main: 0,1435, us,,,,,,,,,,,,,,,,,,,
W (15061) main: 1,1133, us,,,,,,,,,,,,,,,,,,,
W (16061) main: 0,1502, us,,,,,,,,,,,,,,,,,,,
W (16061) main: 1,1272, us,,,,,,,,,,,,,,,,,,,
W (16061) main: 2,5823, us,,,,,,,,,,,,,,,,,,,
W (17061) main: 2,1309, us,,,,,,,,,,,,,,,,,,,
W (17061) main: 0,1558, us,,,,,,,,,,,,,,,,,,,
W (17061) main: 1,1135, us,,,,,,,,,,,,,,,,,,,
W (18061) main: 2,1206, us,,,,,,,,,,,,,,,,,,,
W (18061) main: 0,1430, us,,,,,,,,,,,,,,,,,,,
W (18061) main: 1,1136, us,,,,,,,,,,,,,,,,,,,
W (19071) main: 2,1386, us,,,,,,,,,,,,,,,,,,,
W (19071) main: 0,1624, us,,,,,,,,,,,,,,,,,,,
W (19081) main: 1,1145, us,,,,,,,,,,,,,,,,,,,
W (4071) main: 2,1471, us,,,,,,,,,,,,,,,,,,,
W (4071) main: 0,1502, us,,,,,,,,,,,,,,,,,,,
W (4081) main: 1,715, us,,,,,,,,,,,,,,,,,,,
W (5071) main: 2,705, us,,,,,,,,,,,,,,,,,,,
W (5071) main: 0,1019, us,,,,,,,,,,,,,,,,,,,
W (5071) main: 1,702, us,,,,,,,,,,,,,,,,,,,
W (6071) main: 2,700, us,,,,,,,,,,,,,,,,,,,
W (6071) main: 0,999, us,,,,,,,,,,,,,,,,,,,
W (6071) main: 1,696, us,,,,,,,,,,,,,,,,,,,
W (7071) main: 2,764, us,,,,,,,,,,,,,,,,,,,
W (7071) main: 0,1039, us,,,,,,,,,,,,,,,,,,,
W (7071) main: 1,703, us,,,,,,,,,,,,,,,,,,,
W (8071) main: 2,696, us,,,,,,,,,,,,,,,,,,,
W (8071) main: 0,973, us,,,,,,,,,,,,,,,,,,,
W (8071) main: 1,696, us,,,,,,,,,,,,,,,,,,,
W (9071) main: 2,699, us,,,,,,,,,,,,,,,,,,,
W (9071) main: 0,973, us,,,,,,,,,,,,,,,,,,,
W (9071) main: 1,702, us,,,,,,,,,,,,,,,,,,,
W (10071) main: 2,708, us,,,,,,,,,,,,,,,,,,,
W (10071) main: 0,996, us,,,,,,,,,,,,,,,,,,,
W (10071) main: 1,700, us,,,,,,,,,,,,,,,,,,,
W (11071) main: 2,698, us,,,,,,,,,,,,,,,,,,,
W (11071) main: 0,972, us,,,,,,,,,,,,,,,,,,,
W (11071) main: 1,706, us,,,,,,,,,,,,,,,,,,,
W (12071) main: 2,699, us,,,,,,,,,,,,,,,,,,,
W (12071) main: 0,970, us,,,,,,,,,,,,,,,,,,,
W (12071) main: 1,702, us,,,,,,,,,,,,,,,,,,,
W (13071) main: 2,761, us,,,,,,,,,,,,,,,,,,,
W (13071) main: 0,1041, us,,,,,,,,,,,,,,,,,,,
W (13071) main: 1,707, us,,,,,,,,,,,,,,,,,,,
W (14071) main: 2,742, us,,,,,,,,,,,,,,,,,,,
W (14071) main: 0,1018, us,,,,,,,,,,,,,,,,,,,
W (14071) main: 1,697, us,,,,,,,,,,,,,,,,,,,
W (15071) main: 2,701, us,,,,,,,,,,,,,,,,,,,
W (15071) main: 0,971, us,,,,,,,,,,,,,,,,,,,
W (15071) main: 1,704, us,,,,,,,,,,,,,,,,,,,
W (16071) main: 2,701, us,,,,,,,,,,,,,,,,,,,
W (16071) main: 0,971, us,,,,,,,,,,,,,,,,,,,
W (16071) main: 1,701, us,,,,,,,,,,,,,,,,,,,
W (17071) main: 2,702, us,,,,,,,,,,,,,,,,,,,
W (17071) main: 0,973, us,,,,,,,,,,,,,,,,,,,
W (17071) main: 1,702, us,,,,,,,,,,,,,,,,,,,
W (18071) main: 2,737, us,,,,,,,,,,,,,,,,,,,
W (18071) main: 0,1007, us,,,,,,,,,,,,,,,,,,,
W (18071) main: 1,691, us,,,,,,,,,,,,,,,,,,,
W (19071) main: 2,692, us,,,,,,,,,,,,,,,,,,,
W (19071) main: 0,968, us,,,,,,,,,,,,,,,,,,,
W (19071) main: 1,695, us,,,,,,,,,,,,,,,,,,,
W (20071) main: 2,699, us,,,,,,,,,,,,,,,,,,,
W (20071) main: 0,973, us,,,,,,,,,,,,,,,,,,,
W (20071) main: 1,703, us,,,,,,,,,,,,,,,,,,,
W (21181) main: 2,820, us,,,,,,,,,,,,,,,,,,,
W (21181) main: 0,1183, us,,,,,,,,,,,,,,,,,,,
W (21181) main: 1,701, us,,,,,,,,,,,,,,,,,,,
W (4041) main: 0,1181, us,,,,,,,,,,,,,,,,,,,
W (4041) main: 1,710, us,,,,,,,,,,,,,,,,,,,
W (4051) main: 2,1184, us,,,,,,,,,,,,,,,,,,,
W (5041) main: 0,1053, us,,,,,,,,,,,,,,,,,,,
W (5041) main: 1,814, us,,,,,,,,,,,,,,,,,,,
W (5041) main: 2,902, us,,,,,,,,,,,,,,,,,,,
W (6041) main: 0,1044, us,,,,,,,,,,,,,,,,,,,
W (6041) main: 2,717, us,,,,,,,,,,,,,,,,,,,
W (6041) main: 1,714, us,,,,,,,,,,,,,,,,,,,
W (7041) main: 0,1015, us,,,,,,,,,,,,,,,,,,,
W (7041) main: 1,722, us,,,,,,,,,,,,,,,,,,,
W (7041) main: 2,734, us,,,,,,,,,,,,,,,,,,,
W (8041) main: 0,1018, us,,,,,,,,,,,,,,,,,,,
W (8041) main: 2,806, us,,,,,,,,,,,,,,,,,,,
W (8041) main: 1,801, us,,,,,,,,,,,,,,,,,,,
W (9041) main: 0,1029, us,,,,,,,,,,,,,,,,,,,
W (9041) main: 1,721, us,,,,,,,,,,,,,,,,,,,
W (9041) main: 2,734, us,,,,,,,,,,,,,,,,,,,
W (10041) main: 0,1037, us,,,,,,,,,,,,,,,,,,,
W (10041) main: 1,760, us,,,,,,,,,,,,,,,,,,,
W (10041) main: 2,768, us,,,,,,,,,,,,,,,,,,,
W (11041) main: 0,1014, us,,,,,,,,,,,,,,,,,,,
W (11041) main: 1,725, us,,,,,,,,,,,,,,,,,,,
W (11041) main: 2,767, us,,,,,,,,,,,,,,,,,,,
W (12041) main: 0,1043, us,,,,,,,,,,,,,,,,,,,
W (12041) main: 1,717, us,,,,,,,,,,,,,,,,,,,
W (12041) main: 2,814, us,,,,,,,,,,,,,,,,,,,
W (13041) main: 0,1037, us,,,,,,,,,,,,,,,,,,,
W (13041) main: 1,711, us,,,,,,,,,,,,,,,,,,,
W (13041) main: 2,732, us,,,,,,,,,,,,,,,,,,,
W (14041) main: 0,1012, us,,,,,,,,,,,,,,,,,,,
W (14041) main: 1,719, us,,,,,,,,,,,,,,,,,,,
W (14041) main: 2,770, us,,,,,,,,,,,,,,,,,,,
W (15041) main: 0,1007, us,,,,,,,,,,,,,,,,,,,
W (15041) main: 1,722, us,,,,,,,,,,,,,,,,,,,
W (15041) main: 2,753, us,,,,,,,,,,,,,,,,,,,
W (16041) main: 0,1016, us,,,,,,,,,,,,,,,,,,,
W (16041) main: 1,726, us,,,,,,,,,,,,,,,,,,,
W (16041) main: 2,742, us,,,,,,,,,,,,,,,,,,,
W (17041) main: 2,724, us,,,,,,,,,,,,,,,,,,,
W (17041) main: 1,934, us,,,,,,,,,,,,,,,,,,,
W (17041) main: 0,2569, us,,,,,,,,,,,,,,,,,,,
W (18041) main: 0,1139, us,,,,,,,,,,,,,,,,,,,
W (18041) main: 1,719, us,,,,,,,,,,,,,,,,,,,
W (18041) main: 2,842, us,,,,,,,,,,,,,,,,,,,
W (4126) main: 0,5374, us,,,,,,,,,,,,,,,,,,,
W (4126) main: 1,4791, us,,,,,,,,,,,,,,,,,,,
W (4126) main: 2,10767, us,,,,,,,,,,,,,,,,,,,
W (5136) main: 0,4986, us,,,,,,,,,,,,,,,,,,,
W (5136) main: 1,4620, us,,,,,,,,,,,,,,,,,,,
W (5136) main: 2,9369, us,,,,,,,,,,,,,,,,,,,
W (6136) main: 2,4631, us,,,,,,,,,,,,,,,,,,,
W (6136) main: 0,4973, us,,,,,,,,,,,,,,,,,,,
W (6146) main: 1,4620, us,,,,,,,,,,,,,,,,,,,
W (7136) main: 2,4684, us,,,,,,,,,,,,,,,,,,,
W (7136) main: 0,4987, us,,,,,,,,,,,,,,,,,,,
W (7146) main: 1,7614, us,,,,,,,,,,,,,,,,,,,
W (8146) main: 0,5091, us,,,,,,,,,,,,,,,,,,,
W (8146) main: 1,4703, us,,,,,,,,,,,,,,,,,,,
W (8146) main: 2,9823, us,,,,,,,,,,,,,,,,,,,
W (9146) main: 2,4625, us,,,,,,,,,,,,,,,,,,,
W (9156) main: 0,5871, us,,,,,,,,,,,,,,,,,,,
W (9156) main: 1,4629, us,,,,,,,,,,,,,,,,,,,
W (10156) main: 0,4992, us,,,,,,,,,,,,,,,,,,,
W (10156) main: 1,4622, us,,,,,,,,,,,,,,,,,,,
W (10156) main: 2,9399, us,,,,,,,,,,,,,,,,,,,
W (11156) main: 2,4621, us,,,,,,,,,,,,,,,,,,,
W (11156) main: 0,4938, us,,,,,,,,,,,,,,,,,,,
W (11166) main: 1,4628, us,,,,,,,,,,,,,,,,,,,
W (12166) main: 0,4958, us,,,,,,,,,,,,,,,,,,,
W (12166) main: 1,4619, us,,,,,,,,,,,,,,,,,,,
W (12166) main: 2,9385, us,,,,,,,,,,,,,,,,,,,
W (13166) main: 0,5000, us,,,,,,,,,,,,,,,,,,,
W (13176) main: 1,10190, us,,,,,,,,,,,,,,,,,,,
W (13176) main: 2,12703, us,,,,,,,,,,,,,,,,,,,
W (14176) main: 0,5903, us,,,,,,,,,,,,,,,,,,,
W (14176) main: 1,4595, us,,,,,,,,,,,,,,,,,,,
W (14176) main: 2,9799, us,,,,,,,,,,,,,,,,,,,
W (15176) main: 2,4625, us,,,,,,,,,,,,,,,,,,,
W (15176) main: 0,4937, us,,,,,,,,,,,,,,,,,,,
W (15186) main: 1,4638, us,,,,,,,,,,,,,,,,,,,
W (16176) main: 2,4617, us,,,,,,,,,,,,,,,,,,,
W (16186) main: 0,4940, us,,,,,,,,,,,,,,,,,,,
W (16186) main: 1,4633, us,,,,,,,,,,,,,,,,,,,
W (17216) main: 2,4789, us,,,,,,,,,,,,,,,,,,,
W (17216) main: 0,5108, us,,,,,,,,,,,,,,,,,,,
W (17226) main: 1,4644, us,,,,,,,,,,,,,,,,,,,
W (4116) main: 2,3521, us,,,,,,,,,,,,,,,,,,,
W (4116) main: 0,3554, us,,,,,,,,,,,,,,,,,,,
W (4116) main: 1,2830, us,,,,,,,,,,,,,,,,,,,
W (5116) main: 2,2846, us,,,,,,,,,,,,,,,,,,,
W (5116) main: 0,3198, us,,,,,,,,,,,,,,,,,,,
W (5126) main: 1,2836, us,,,,,,,,,,,,,,,,,,,
W (6126) main: 0,3165, us,,,,,,,,,,,,,,,,,,,
W (6126) main: 1,2827, us,,,,,,,,,,,,,,,,,,,
W (6126) main: 2,5774, us,,,,,,,,,,,,,,,,,,,
W (7126) main: 2,2878, us,,,,,,,,,,,,,,,,,,,
W (7126) main: 0,3358, us,,,,,,,,,,,,,,,,,,,
W (7126) main: 1,2815, us,,,,,,,,,,,,,,,,,,,
W (8136) main: 2,2832, us,,,,,,,,,,,,,,,,,,,
W (8136) main: 0,3117, us,,,,,,,,,,,,,,,,,,,
W (8136) main: 1,2815, us,,,,,,,,,,,,,,,,,,,
W (9136) main: 2,2809, us,,,,,,,,,,,,,,,,,,,
W (9136) main: 0,3106, us,,,,,,,,,,,,,,,,,,,
W (9146) main: 1,2827, us,,,,,,,,,,,,,,,,,,,
W (10146) main: 0,3151, us,,,,,,,,,,,,,,,,,,,
W (10146) main: 1,2791, us,,,,,,,,,,,,,,,,,,,
W (10146) main: 2,5758, us,,,,,,,,,,,,,,,,,,,
W (11146) main: 2,2822, us,,,,,,,,,,,,,,,,,,,
W (11146) main: 0,3110, us,,,,,,,,,,,,,,,,,,,
W (11156) main: 1,2815, us,,,,,,,,,,,,,,,,,,,
W (12146) main: 2,2818, us,,,,,,,,,,,,,,,,,,,
W (12146) main: 0,3116, us,,,,,,,,,,,,,,,,,,,
W (12156) main: 1,2826, us,,,,,,,,,,,,,,,,,,,
W (13146) main: 2,2822, us,,,,,,,,,,,,,,,,,,,
W (13146) main: 0,3107, us,,,,,,,,,,,,,,,,,,,
W (13156) main: 1,2818, us,,,,,,,,,,,,,,,,,,,
W (14146) main: 2,2821, us,,,,,,,,,,,,,,,,,,,
W (14146) main: 0,3134, us,,,,,,,,,,,,,,,,,,,
W (14156) main: 1,2833, us,,,,,,,,,,,,,,,,,,,
W (15156) main: 0,3120, us,,,,,,,,,,,,,,,,,,,
W (15156) main: 2,5687, us,,,,,,,,,,,,,,,,,,,
W (15156) main: 1,2831, us,,,,,,,,,,,,,,,,,,,
W (16156) main: 2,2886, us,,,,,,,,,,,,,,,,,,,
W (16156) main: 0,3165, us,,,,,,,,,,,,,,,,,,,
W (16156) main: 1,2810, us,,,,,,,,,,,,,,,,,,,
W (17166) main: 0,3125, us,,,,,,,,,,,,,,,,,,,
W (17166) main: 1,2782, us,,,,,,,,,,,,,,,,,,,
W (17166) main: 2,5748, us,,,,,,,,,,,,,,,,,,,
W (18186) main: 0,3249, us,,,,,,,,,,,,,,,,,,,
W (18186) main: 1,2879, us,,,,,,,,,,,,,,,,,,,
W (18186) main: 2,6002, us,,,,,,,,,,,,,,,,,,,
W (4106) main: 0,3683, us,,,,,,,,,,,,,,,,,,,
W (4116) main: 1,2958, us,,,,,,,,,,,,,,,,,,,
W (4106) main: 2,3716, us,,,,,,,,,,,,,,,,,,,
W (5116) main: 2,2928, us,,,,,,,,,,,,,,,,,,,
W (5116) main: 0,3259, us,,,,,,,,,,,,,,,,,,,
W (5116) main: 1,2914, us,,,,,,,,,,,,,,,,,,,
W (6116) main: 2,2997, us,,,,,,,,,,,,,,,,,,,
W (6116) main: 0,3323, us,,,,,,,,,,,,,,,,,,,
W (6126) main: 1,2920, us,,,,,,,,,,,,,,,,,,,
W (7126) main: 0,3246, us,,,,,,,,,,,,,,,,,,,
W (7126) main: 1,2922, us,,,,,,,,,,,,,,,,,,,
W (7126) main: 2,5969, us,,,,,,,,,,,,,,,,,,,
W (8126) main: 2,3037, us,,,,,,,,,,,,,,,,,,,
W (8126) main: 0,3305, us,,,,,,,,,,,,,,,,,,,
W (8126) main: 1,2949, us,,,,,,,,,,,,,,,,,,,
W (9126) main: 2,2918, us,,,,,,,,,,,,,,,,,,,
W (9136) main: 0,3245, us,,,,,,,,,,,,,,,,,,,
W (9136) main: 1,2976, us,,,,,,,,,,,,,,,,,,,
W (10136) main: 2,2985, us,,,,,,,,,,,,,,,,,,,
W (10136) main: 0,3373, us,,,,,,,,,,,,,,,,,,,
W (10136) main: 1,2911, us,,,,,,,,,,,,,,,,,,,
W (11136) main: 2,2922, us,,,,,,,,,,,,,,,,,,,
W (11136) main: 0,3236, us,,,,,,,,,,,,,,,,,,,
W (11146) main: 1,2918, us,,,,,,,,,,,,,,,,,,,
W (12146) main: 0,3235, us,,,,,,,,,,,,,,,,,,,
W (12146) main: 1,2940, us,,,,,,,,,,,,,,,,,,,
W (12146) main: 2,6301, us,,,,,,,,,,,,,,,,,,,
W (13146) main: 2,2932, us,,,,,,,,,,,,,,,,,,,
W (13146) main: 0,3239, us,,,,,,,,,,,,,,,,,,,
W (13146) main: 1,2910, us,,,,,,,,,,,,,,,,,,,
W (14146) main: 2,2989, us,,,,,,,,,,,,,,,,,,,
W (14156) main: 0,4127, us,,,,,,,,,,,,,,,,,,,
W (14156) main: 1,2931, us,,,,,,,,,,,,,,,,,,,
W (15156) main: 0,3234, us,,,,,,,,,,,,,,,,,,,
W (15156) main: 2,5867, us,,,,,,,,,,,,,,,,,,,
W (15156) main: 1,2927, us,,,,,,,,,,,,,,,,,,,
W (16156) main: 2,2963, us,,,,,,,,,,,,,,,,,,,
W (16156) main: 0,3855, us,,,,,,,,,,,,,,,,,,,
W (16156) main: 1,2924, us,,,,,,,,,,,,,,,,,,,
W (17166) main: 0,3254, us,,,,,,,,,,,,,,,,,,,
W (17166) main: 1,3035, us,,,,,,,,,,,,,,,,,,,
W (17166) main: 2,6112, us,,,,,,,,,,,,,,,,,,,
W (18166) main: 2,2917, us,,,,,,,,,,,,,,,,,,,
W (18166) main: 0,3229, us,,,,,,,,,,,,,,,,,,,
W (18166) main: 1,3075, us,,,,,,,,,,,,,,,,,,,
W (19166) main: 2,3160, us,,,,,,,,,,,,,,,,,,,
W (19166) main: 0,4014, us,,,,,,,,,,,,,,,,,,,
W (19176) main: 1,2916, us,,,,,,,,,,,,,,,,,,,
W (20176) main: 0,3332, us,,,,,,,,,,,,,,,,,,,
W (20176) main: 1,2931, us,,,,,,,,,,,,,,,,,,,
W (20176) main: 2,6051, us,,,,,,,,,,,,,,,,,,,
W (21176) main: 2,2911, us,,,,,,,,,,,,,,,,,,,
W (21176) main: 0,3242, us,,,,,,,,,,,,,,,,,,,
W (21176) main: 1,2982, us,,,,,,,,,,,,,,,,,,,
